head	relation	tail
Quetiapine	contraindication	autosomal recessive severe congenital neutropenia due to CSF3R deficiency
Quetiapine	contraindication	constitutional neutropenia
Quetiapine	contraindication	autosomal recessive severe congenital neutropenia due to CXCR2 deficiency
Risperidone	contraindication	cyclic hematopoiesis
Risperidone	contraindication	severe congenital neutropenia
Risperidone	contraindication	X-linked severe congenital neutropenia
Risperidone	contraindication	adult idiopathic neutropenia
Risperidone	contraindication	Kostmann syndrome
Risperidone	contraindication	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency
Risperidone	contraindication	congenital neutropenia-myelofibrosis-nephromegaly syndrome
Risperidone	contraindication	autosomal recessive severe congenital neutropenia due to JAGN1 deficiency
Risperidone	contraindication	autosomal recessive severe congenital neutropenia due to CSF3R deficiency
Risperidone	contraindication	constitutional neutropenia
Risperidone	contraindication	autosomal recessive severe congenital neutropenia due to CXCR2 deficiency
Levofloxacin	contraindication	agranulocytosis
Levofloxacin	contraindication	neutropenia
Levofloxacin	contraindication	cyclic hematopoiesis
Levofloxacin	contraindication	severe congenital neutropenia
Levofloxacin	contraindication	X-linked severe congenital neutropenia
Levofloxacin	contraindication	adult idiopathic neutropenia
Levofloxacin	contraindication	Kostmann syndrome
Levofloxacin	contraindication	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency
Levofloxacin	contraindication	congenital neutropenia-myelofibrosis-nephromegaly syndrome
Levofloxacin	contraindication	autosomal recessive severe congenital neutropenia due to JAGN1 deficiency
Levofloxacin	contraindication	autosomal recessive severe congenital neutropenia due to CSF3R deficiency
Levofloxacin	contraindication	constitutional neutropenia
Levofloxacin	contraindication	autosomal recessive severe congenital neutropenia due to CXCR2 deficiency
Guaifenesin	contraindication	pseudotumor cerebri
Guaifenesin	contraindication	intracranial hypertension
Mepyramine	contraindication	pseudotumor cerebri
Mepyramine	contraindication	intracranial hypertension
Pseudoephedrine	contraindication	pseudotumor cerebri
Pseudoephedrine	contraindication	intracranial hypertension
Guaiacol	contraindication	pseudotumor cerebri
Guaiacol	contraindication	intracranial hypertension
Isosorbide dinitrate	contraindication	pseudotumor cerebri
Isosorbide dinitrate	contraindication	intracranial hypertension
Homatropine	contraindication	pseudotumor cerebri
Homatropine	contraindication	intracranial hypertension
Hydralazine	contraindication	pseudotumor cerebri
Hydralazine	contraindication	intracranial hypertension
Brompheniramine	contraindication	pseudotumor cerebri
Brompheniramine	contraindication	intracranial hypertension
Pheniramine	contraindication	pseudotumor cerebri
Pheniramine	contraindication	intracranial hypertension
Ropivacaine	contraindication	pseudotumor cerebri
Ropivacaine	contraindication	intracranial hypertension
Chlorcyclizine	contraindication	pseudotumor cerebri
Chlorcyclizine	contraindication	intracranial hypertension
Cyclizine	contraindication	pseudotumor cerebri
Cyclizine	contraindication	intracranial hypertension
Amyl Nitrite	contraindication	pseudotumor cerebri
Amyl Nitrite	contraindication	intracranial hypertension
Homatropine methylbromide	contraindication	pseudotumor cerebri
Homatropine methylbromide	contraindication	intracranial hypertension
Carisoprodol	contraindication	pseudotumor cerebri
Carisoprodol	contraindication	intracranial hypertension
Butalbital	contraindication	pseudotumor cerebri
Butalbital	contraindication	intracranial hypertension
Alphaprodine	contraindication	pseudotumor cerebri
Alphaprodine	contraindication	intracranial hypertension
Ethoheptazine	contraindication	pseudotumor cerebri
Ethoheptazine	contraindication	intracranial hypertension
Levorphanol	contraindication	pseudotumor cerebri
Levorphanol	contraindication	intracranial hypertension
Potassium Iodide	contraindication	pseudotumor cerebri
Potassium Iodide	contraindication	intracranial hypertension
Methadone	contraindication	pseudotumor cerebri
Methadone	contraindication	intracranial hypertension
Codeine	contraindication	pseudotumor cerebri
Codeine	contraindication	intracranial hypertension
Oxycodone	contraindication	pseudotumor cerebri
Oxycodone	contraindication	intracranial hypertension
Oxymorphone	contraindication	pseudotumor cerebri
Oxymorphone	contraindication	intracranial hypertension
Alfentanil	contraindication	pseudotumor cerebri
Alfentanil	contraindication	intracranial hypertension
Trolnitrate	contraindication	pseudotumor cerebri
Trolnitrate	contraindication	intracranial hypertension
Salicylamide	contraindication	pseudotumor cerebri
Salicylamide	contraindication	intracranial hypertension
Cysteamine	contraindication	pseudotumor cerebri
Cysteamine	contraindication	intracranial hypertension
Cyclosporine	contraindication	pseudotumor cerebri
Cyclosporine	contraindication	intracranial hypertension
Phenylephrine	contraindication	pseudotumor cerebri
Phenylephrine	contraindication	intracranial hypertension
Chlorothiazide	contraindication	pseudotumor cerebri
Chlorothiazide	contraindication	intracranial hypertension
Hydrochlorothiazide	contraindication	pseudotumor cerebri
Hydrochlorothiazide	contraindication	intracranial hypertension
Caffeine	contraindication	pseudotumor cerebri
Caffeine	contraindication	intracranial hypertension
Desflurane	contraindication	pseudotumor cerebri
Desflurane	contraindication	intracranial hypertension
Meperidine	contraindication	pseudotumor cerebri
Meperidine	contraindication	intracranial hypertension
Morphine	contraindication	pseudotumor cerebri
Morphine	contraindication	intracranial hypertension
Acitretin	contraindication	pseudotumor cerebri
Acitretin	contraindication	intracranial hypertension
Droperidol	contraindication	pseudotumor cerebri
Droperidol	contraindication	intracranial hypertension
Etretinate	contraindication	pseudotumor cerebri
Etretinate	contraindication	intracranial hypertension
Buprenorphine	contraindication	pseudotumor cerebri
Buprenorphine	contraindication	intracranial hypertension
Methadyl acetate	contraindication	pseudotumor cerebri
Methadyl acetate	contraindication	intracranial hypertension
Reserpine	contraindication	pseudotumor cerebri
Reserpine	contraindication	intracranial hypertension
Carbinoxamine	contraindication	pseudotumor cerebri
Carbinoxamine	contraindication	intracranial hypertension
Triprolidine	contraindication	pseudotumor cerebri
Triprolidine	contraindication	intracranial hypertension
Isotretinoin	contraindication	pseudotumor cerebri
Isotretinoin	contraindication	intracranial hypertension
Hydromorphone	contraindication	pseudotumor cerebri
Hydromorphone	contraindication	intracranial hypertension
Naloxone	contraindication	pseudotumor cerebri
Naloxone	contraindication	intracranial hypertension
Fentanyl	contraindication	pseudotumor cerebri
Fentanyl	contraindication	intracranial hypertension
Butorphanol	contraindication	pseudotumor cerebri
Butorphanol	contraindication	intracranial hypertension
Bupivacaine	contraindication	pseudotumor cerebri
Bupivacaine	contraindication	intracranial hypertension
Pentazocine	contraindication	pseudotumor cerebri
Pentazocine	contraindication	intracranial hypertension
Tretinoin	contraindication	pseudotumor cerebri
Tretinoin	contraindication	intracranial hypertension
Ephedrine	contraindication	pseudotumor cerebri
Ephedrine	contraindication	intracranial hypertension
Sevoflurane	contraindication	pseudotumor cerebri
Sevoflurane	contraindication	intracranial hypertension
Tramadol	contraindication	pseudotumor cerebri
Tramadol	contraindication	intracranial hypertension
Dexchlorpheniramine	contraindication	pseudotumor cerebri
Dexchlorpheniramine	contraindication	intracranial hypertension
Nalbuphine	contraindication	pseudotumor cerebri
Nalbuphine	contraindication	intracranial hypertension
Naltrexone	contraindication	pseudotumor cerebri
Naltrexone	contraindication	intracranial hypertension
Ibuprofen	contraindication	pseudotumor cerebri
Ibuprofen	contraindication	intracranial hypertension
Halothane	contraindication	pseudotumor cerebri
Halothane	contraindication	intracranial hypertension
Phenylpropanolamine	contraindication	pseudotumor cerebri
Phenylpropanolamine	contraindication	intracranial hypertension
Chlorpheniramine	contraindication	pseudotumor cerebri
Chlorpheniramine	contraindication	intracranial hypertension
Dexbrompheniramine	contraindication	pseudotumor cerebri
Dexbrompheniramine	contraindication	intracranial hypertension
Dextromethorphan	contraindication	pseudotumor cerebri
Dextromethorphan	contraindication	intracranial hypertension
Hydrocodone	contraindication	pseudotumor cerebri
Hydrocodone	contraindication	intracranial hypertension
Dihydrocodeine	contraindication	pseudotumor cerebri
Dihydrocodeine	contraindication	intracranial hypertension
Bromodiphenhydramine	contraindication	pseudotumor cerebri
Bromodiphenhydramine	contraindication	intracranial hypertension
Minocycline	contraindication	pseudotumor cerebri
Minocycline	contraindication	intracranial hypertension
Orphenadrine	contraindication	gastritis
Pravastatin	contraindication	gastritis
Carisoprodol	contraindication	gastritis
Citric acid	contraindication	gastritis
Butalbital	contraindication	gastritis
Oxycodone	contraindication	gastritis
Phenacetin	contraindication	gastritis
Dipyridamole	contraindication	gastritis
Meprobamate	contraindication	gastritis
Methocarbamol	contraindication	gastritis
Dextropropoxyphene	contraindication	gastritis
Pentazocine	contraindication	gastritis
Calcium gluconate	contraindication	gastritis
Phenylpropanolamine	contraindication	gastritis
Hydrocodone	contraindication	gastritis
Dihydrocodeine	contraindication	gastritis
Guaifenesin	contraindication	urethral stricture (disease)
Mepyramine	contraindication	urethral stricture (disease)
Pseudoephedrine	contraindication	urethral stricture (disease)
Guaiacol	contraindication	urethral stricture (disease)
Homatropine	contraindication	urethral stricture (disease)
Brompheniramine	contraindication	urethral stricture (disease)
Pheniramine	contraindication	urethral stricture (disease)
Ropivacaine	contraindication	urethral stricture (disease)
Chlorcyclizine	contraindication	urethral stricture (disease)
Cyclizine	contraindication	urethral stricture (disease)
Homatropine methylbromide	contraindication	urethral stricture (disease)
Carisoprodol	contraindication	urethral stricture (disease)
Butalbital	contraindication	urethral stricture (disease)
Alphaprodine	contraindication	urethral stricture (disease)
Ethoheptazine	contraindication	urethral stricture (disease)
Levorphanol	contraindication	urethral stricture (disease)
Potassium Iodide	contraindication	urethral stricture (disease)
Methadone	contraindication	urethral stricture (disease)
Codeine	contraindication	urethral stricture (disease)
Oxycodone	contraindication	urethral stricture (disease)
Oxymorphone	contraindication	urethral stricture (disease)
Alprostadil	contraindication	urethral stricture (disease)
Trolnitrate	contraindication	urethral stricture (disease)
Salicylamide	contraindication	urethral stricture (disease)
Phenylephrine	contraindication	urethral stricture (disease)
Caffeine	contraindication	urethral stricture (disease)
Meperidine	contraindication	urethral stricture (disease)
Morphine	contraindication	urethral stricture (disease)
Droperidol	contraindication	urethral stricture (disease)
Buprenorphine	contraindication	urethral stricture (disease)
Methadyl acetate	contraindication	urethral stricture (disease)
Carbinoxamine	contraindication	urethral stricture (disease)
Triprolidine	contraindication	urethral stricture (disease)
