head	relation	tail
Caffeine	contraindication	pseudotumor cerebri
Caffeine	contraindication	intracranial hypertension
Morphine	contraindication	pseudotumor cerebri
Morphine	contraindication	intracranial hypertension
Etretinate	contraindication	pseudotumor cerebri
Etretinate	contraindication	intracranial hypertension
Buprenorphine	contraindication	pseudotumor cerebri
Buprenorphine	contraindication	intracranial hypertension
Methadyl acetate	contraindication	pseudotumor cerebri
Methadyl acetate	contraindication	intracranial hypertension
Reserpine	contraindication	pseudotumor cerebri
Reserpine	contraindication	intracranial hypertension
Carbinoxamine	contraindication	pseudotumor cerebri
Carbinoxamine	contraindication	intracranial hypertension
Triprolidine	contraindication	pseudotumor cerebri
Triprolidine	contraindication	intracranial hypertension
Isotretinoin	contraindication	pseudotumor cerebri
Isotretinoin	contraindication	intracranial hypertension
Hydromorphone	contraindication	pseudotumor cerebri
Hydromorphone	contraindication	intracranial hypertension
Naloxone	contraindication	pseudotumor cerebri
Naloxone	contraindication	intracranial hypertension
Bupivacaine	contraindication	pseudotumor cerebri
Bupivacaine	contraindication	intracranial hypertension
Tretinoin	contraindication	pseudotumor cerebri
Tretinoin	contraindication	intracranial hypertension
Ephedrine	contraindication	pseudotumor cerebri
Ephedrine	contraindication	intracranial hypertension
Tramadol	contraindication	pseudotumor cerebri
Tramadol	contraindication	intracranial hypertension
Dexchlorpheniramine	contraindication	pseudotumor cerebri
Dexchlorpheniramine	contraindication	intracranial hypertension
Naltrexone	contraindication	pseudotumor cerebri
Naltrexone	contraindication	intracranial hypertension
Ibuprofen	contraindication	pseudotumor cerebri
Ibuprofen	contraindication	intracranial hypertension
Phenylpropanolamine	contraindication	pseudotumor cerebri
Phenylpropanolamine	contraindication	intracranial hypertension
Chlorpheniramine	contraindication	pseudotumor cerebri
Chlorpheniramine	contraindication	intracranial hypertension
Dexbrompheniramine	contraindication	pseudotumor cerebri
Dexbrompheniramine	contraindication	intracranial hypertension
Dextromethorphan	contraindication	pseudotumor cerebri
Dextromethorphan	contraindication	intracranial hypertension
Hydrocodone	contraindication	pseudotumor cerebri
Hydrocodone	contraindication	intracranial hypertension
Dihydrocodeine	contraindication	pseudotumor cerebri
Dihydrocodeine	contraindication	intracranial hypertension
Bromodiphenhydramine	contraindication	pseudotumor cerebri
Bromodiphenhydramine	contraindication	intracranial hypertension
Minocycline	contraindication	pseudotumor cerebri
Minocycline	contraindication	intracranial hypertension
Orphenadrine	contraindication	gastritis
Pravastatin	contraindication	gastritis
Citric acid	contraindication	gastritis
Dipyridamole	contraindication	gastritis
Meprobamate	contraindication	gastritis
Calcium gluconate	contraindication	gastritis
Phenylpropanolamine	contraindication	gastritis
Hydrocodone	contraindication	gastritis
Dihydrocodeine	contraindication	gastritis
Phenyltoloxamine	contraindication	Reye syndrome
Phenyltoloxamine	contraindication	Alzheimer disease
Phenyltoloxamine	contraindication	Pick disease
Phenyltoloxamine	contraindication	cerebellar degeneration
Pheniramine	contraindication	Reye syndrome
Pheniramine	contraindication	Alzheimer disease
Pheniramine	contraindication	Pick disease
Pheniramine	contraindication	cerebellar degeneration
Orphenadrine	contraindication	Reye syndrome
Orphenadrine	contraindication	Alzheimer disease
Orphenadrine	contraindication	Pick disease
Orphenadrine	contraindication	cerebellar degeneration
Pravastatin	contraindication	Reye syndrome
Pravastatin	contraindication	Alzheimer disease
Pravastatin	contraindication	Pick disease
Pravastatin	contraindication	cerebellar degeneration
Citric acid	contraindication	Reye syndrome
Citric acid	contraindication	Alzheimer disease
Citric acid	contraindication	Pick disease
Citric acid	contraindication	cerebellar degeneration
Codeine	contraindication	Reye syndrome
Codeine	contraindication	Alzheimer disease
Codeine	contraindication	Pick disease
Codeine	contraindication	cerebellar degeneration
Salicylamide	contraindication	Reye syndrome
Salicylamide	contraindication	Alzheimer disease
Salicylamide	contraindication	Pick disease
Salicylamide	contraindication	cerebellar degeneration
Phenylephrine	contraindication	Reye syndrome
Phenylephrine	contraindication	Alzheimer disease
Phenylephrine	contraindication	Pick disease
Phenylephrine	contraindication	cerebellar degeneration
Dipyridamole	contraindication	Reye syndrome
Dipyridamole	contraindication	Alzheimer disease
Dipyridamole	contraindication	Pick disease
Dipyridamole	contraindication	cerebellar degeneration
Caffeine	contraindication	Reye syndrome
Caffeine	contraindication	Alzheimer disease
Caffeine	contraindication	Pick disease
Caffeine	contraindication	cerebellar degeneration
Meprobamate	contraindication	Reye syndrome
Meprobamate	contraindication	Alzheimer disease
Meprobamate	contraindication	Pick disease
Meprobamate	contraindication	cerebellar degeneration
Phenobarbital	contraindication	Reye syndrome
Phenobarbital	contraindication	Alzheimer disease
Phenobarbital	contraindication	Pick disease
Phenobarbital	contraindication	cerebellar degeneration
Calcium gluconate	contraindication	Reye syndrome
Calcium gluconate	contraindication	Alzheimer disease
Calcium gluconate	contraindication	Pick disease
Calcium gluconate	contraindication	cerebellar degeneration
Phenylpropanolamine	contraindication	Reye syndrome
Phenylpropanolamine	contraindication	Alzheimer disease
Phenylpropanolamine	contraindication	Pick disease
Phenylpropanolamine	contraindication	cerebellar degeneration
Chlorpheniramine	contraindication	Reye syndrome
Chlorpheniramine	contraindication	Alzheimer disease
Chlorpheniramine	contraindication	Pick disease
Chlorpheniramine	contraindication	cerebellar degeneration
Hydrocodone	contraindication	Reye syndrome
Hydrocodone	contraindication	Alzheimer disease
Hydrocodone	contraindication	Pick disease
Hydrocodone	contraindication	cerebellar degeneration
Dihydrocodeine	contraindication	Reye syndrome
Dihydrocodeine	contraindication	Alzheimer disease
Dihydrocodeine	contraindication	Pick disease
Dihydrocodeine	contraindication	cerebellar degeneration
Guaifenesin	contraindication	obsessive-compulsive disorder
Phenyltoloxamine	contraindication	obsessive-compulsive disorder
Mepyramine	contraindication	obsessive-compulsive disorder
Pheniramine	contraindication	obsessive-compulsive disorder
Orphenadrine	contraindication	obsessive-compulsive disorder
Riboflavin	contraindication	obsessive-compulsive disorder
Codeine	contraindication	obsessive-compulsive disorder
Salicylamide	contraindication	obsessive-compulsive disorder
Phenylephrine	contraindication	obsessive-compulsive disorder
Caffeine	contraindication	obsessive-compulsive disorder
Phenobarbital	contraindication	obsessive-compulsive disorder
Calcium gluconate	contraindication	obsessive-compulsive disorder
Magnesium salicylate	contraindication	obsessive-compulsive disorder
Ibuprofen	contraindication	obsessive-compulsive disorder
Phenylpropanolamine	contraindication	obsessive-compulsive disorder
Chlorpheniramine	contraindication	obsessive-compulsive disorder
Dihydrocodeine	contraindication	obsessive-compulsive disorder
Ammonium chloride	contraindication	obsessive-compulsive disorder
Ergotamine	contraindication	obsessive-compulsive disorder
Guaifenesin	contraindication	pulmonary emphysema
Mepyramine	contraindication	pulmonary emphysema
Pseudoephedrine	contraindication	pulmonary emphysema
Guaiacol	contraindication	pulmonary emphysema
Homatropine	contraindication	pulmonary emphysema
Brompheniramine	contraindication	pulmonary emphysema
Pheniramine	contraindication	pulmonary emphysema
Ganciclovir	contraindication	pulmonary emphysema
Esmolol	contraindication	pulmonary emphysema
Homatropine methylbromide	contraindication	pulmonary emphysema
Codeine	contraindication	pulmonary emphysema
Bendroflumethiazide	contraindication	pulmonary emphysema
Carvedilol	contraindication	pulmonary emphysema
Bisoprolol	contraindication	pulmonary emphysema
Betaxolol	contraindication	pulmonary emphysema
Brimonidine	contraindication	pulmonary emphysema
Phenylephrine	contraindication	pulmonary emphysema
Chlorothiazide	contraindication	pulmonary emphysema
Hydrochlorothiazide	contraindication	pulmonary emphysema
Adenosine	contraindication	pulmonary emphysema
Caffeine	contraindication	pulmonary emphysema
Quinidine	contraindication	pulmonary emphysema
Propranolol	contraindication	pulmonary emphysema
Carteolol	contraindication	pulmonary emphysema
Carbinoxamine	contraindication	pulmonary emphysema
Levobunolol	contraindication	pulmonary emphysema
Hydromorphone	contraindication	pulmonary emphysema
Naloxone	contraindication	pulmonary emphysema
Nadolol	contraindication	pulmonary emphysema
Bupivacaine	contraindication	pulmonary emphysema
Penbutolol	contraindication	pulmonary emphysema
Acebutolol	contraindication	pulmonary emphysema
Labetalol	contraindication	pulmonary emphysema
Paclitaxel	contraindication	pulmonary emphysema
Ephedrine	contraindication	pulmonary emphysema
Timolol	contraindication	pulmonary emphysema
Dexchlorpheniramine	contraindication	pulmonary emphysema
Metipranolol	contraindication	pulmonary emphysema
Ibuprofen	contraindication	pulmonary emphysema
Phenylpropanolamine	contraindication	pulmonary emphysema
Pindolol	contraindication	pulmonary emphysema
Chlorpheniramine	contraindication	pulmonary emphysema
Dexbrompheniramine	contraindication	pulmonary emphysema
Dextromethorphan	contraindication	pulmonary emphysema
Hydrocodone	contraindication	pulmonary emphysema
Dihydrocodeine	contraindication	pulmonary emphysema
Dorzolamide	contraindication	pulmonary emphysema
Guaifenesin	contraindication	alcohol withdrawal delirium
Mepyramine	contraindication	alcohol withdrawal delirium
Pseudoephedrine	contraindication	alcohol withdrawal delirium
Guaiacol	contraindication	alcohol withdrawal delirium
Homatropine	contraindication	alcohol withdrawal delirium
Brompheniramine	contraindication	alcohol withdrawal delirium
Pheniramine	contraindication	alcohol withdrawal delirium
Homatropine methylbromide	contraindication	alcohol withdrawal delirium
Codeine	contraindication	alcohol withdrawal delirium
Phenylephrine	contraindication	alcohol withdrawal delirium
Caffeine	contraindication	alcohol withdrawal delirium
Morphine	contraindication	alcohol withdrawal delirium
Buprenorphine	contraindication	alcohol withdrawal delirium
Carbinoxamine	contraindication	alcohol withdrawal delirium
Hydromorphone	contraindication	alcohol withdrawal delirium
Naloxone	contraindication	alcohol withdrawal delirium
Bupivacaine	contraindication	alcohol withdrawal delirium
Ephedrine	contraindication	alcohol withdrawal delirium
Dexchlorpheniramine	contraindication	alcohol withdrawal delirium
Naltrexone	contraindication	alcohol withdrawal delirium
Ibuprofen	contraindication	alcohol withdrawal delirium
Phenylpropanolamine	contraindication	alcohol withdrawal delirium
Chlorpheniramine	contraindication	alcohol withdrawal delirium
Dexbrompheniramine	contraindication	alcohol withdrawal delirium
Dextromethorphan	contraindication	alcohol withdrawal delirium
Hydrocodone	contraindication	alcohol withdrawal delirium
Dihydrocodeine	contraindication	alcohol withdrawal delirium
Guaifenesin	contraindication	brain cancer
Guaifenesin	contraindication	brain neoplasm
Mepyramine	contraindication	brain cancer
Mepyramine	contraindication	brain neoplasm
Pseudoephedrine	contraindication	brain cancer
Pseudoephedrine	contraindication	brain neoplasm
Guaiacol	contraindication	brain cancer
Guaiacol	contraindication	brain neoplasm
Homatropine	contraindication	brain cancer
Homatropine	contraindication	brain neoplasm
Brompheniramine	contraindication	brain cancer
Brompheniramine	contraindication	brain neoplasm
Pheniramine	contraindication	brain cancer
Pheniramine	contraindication	brain neoplasm
Homatropine methylbromide	contraindication	brain cancer
Homatropine methylbromide	contraindication	brain neoplasm
Codeine	contraindication	brain cancer
